launch_speed,launch_angle,home_team,woba_value
72.8,0.3,NYM,0
59.5,-18,NYM,0
89.8,14,NYM,0.9
70.9,-9,NYM,0
94.3,35.5,NYM,0
80.7,-6.9,NYM,0
104,8.9,NYM,0
103.5,31.9,NYM,2
58.6,-66,NYM,0
90.7,43,NYM,0
88.1,-12,NYM,0
41,-39,NYM,0
98,-2.5,NYM,0.9
81,3.7,NYM,0
102.7,34,NYM,2
68.8,4,NYM,0
105.4,8,NYM,0.9
102.1,11.7,NYM,1.25
93.2,-18.4,NYM,0
82.4,-9.6,NYM,0.9
89.1,-6.4,NYM,0
72.2,-21,NYM,0
72.5,29,NYM,0
65.3,43.2,NYM,0.9
82.5,-7.8,NYM,0
80,69,NYM,0
82.6,-14.8,NYM,0
56.2,-52,NYM,0
80,69,NYM,0
103.7,21.4,NYM,1.25
103.1,-13.7,NYM,0
94.6,-6,NYM,0
92.3,25,NYM,0
103.1,26,NYM,2
103.6,35,NYM,0
35.6,38,NYM,0
74.9,28,NYM,0
97.3,45.2,NYM,0
103,28,NYM,2
72.3,-57,NYM,0.9
91.9,-16,NYM,0
79.6,-29,NYM,0
86.5,30.9,NYM,0
87.1,57,NYM,0
30.4,63,NYM,0
68.1,2,NYM,0
29.8,-2,NYM,0
86.2,58,NYM,0
76.1,2.5,NYM,0.9
90.2,-5,NYM,0
94.6,-3,NYM,0.9
83.6,-1,NYM,0.9
97.3,32,NYM,0
76.7,51,NYM,0.9
90.6,44.2,NYM,0
72.3,-6,NYM,0
80,69,NYM,0
94.2,4.8,NYM,0
85.7,53.5,NYM,0
99.1,34,NYM,2
100.2,-24.6,NYM,0
103.5,-2.2,NYM,0
89,17.3,NYM,0.9
102.6,30.2,NYM,2
36.3,-35,NYM,0
72.5,-36.1,NYM,0
95.9,15,NYM,0.9
79.7,71,NYM,0
101.2,-9.5,NYM,0
103.2,6.1,NYM,0.9
112,-4,NYM,0
99.7,14,NYM,0.9
106.3,-2,NYM,0.9
68.7,-14,NYM,0
92.7,-16.1,NYM,0
86.6,0,NYM,0
86.1,40.7,NYM,0
78.6,15,NYM,0.9
90.8,14,NYM,0.9
92,-23.4,NYM,0.9
107.1,19,NYM,1.25
97,-1.4,NYM,0
58.2,8,NYM,0.9
77.3,30,NYM,0
99.1,-2,NYM,0.9
80.5,-37,NYM,0
104.3,-15.2,NYM,0.9
94.6,36.1,NYM,0
76.3,-9,NYM,0
82,-14.3,NYM,0
85.2,31,NYM,0
85.6,39,NYM,0
89.6,41,NYM,0
67.9,79,NYM,0
91.6,19.2,NYM,0
81.6,-53.7,NYM,0
93.8,3.4,NYM,0.9
100.1,23,NYM,2
95.2,40,NYM,0
80.5,2,NYM,0
110.1,14.2,NYM,1.25
82.6,18.8,NYM,0.9
76.5,-62.4,NYM,0
80.3,10,NYM,0
95.6,21,NYM,0
101.3,6,NYM,0
99.9,12,NYM,0.9
98.2,28,NYM,1.25
103.8,39.5,NYM,2
86.9,37,NYM,0
51.4,-60,NYM,0
85.9,31.3,NYM,0
78.4,50.7,NYM,0
100.4,13,NYM,0.9
90.2,9,NYM,0.9
96.8,-5.1,NYM,0.9
88.1,-6.6,NYM,0.9
106.1,32.6,NYM,2
100.6,-5,NYM,0.9
73.1,22.7,NYM,0.9
93.9,54,NYM,0
104.5,11.1,NYM,0.9
74.1,-24,NYM,0
71.9,41.8,NYM,1.25
88.2,-6,NYM,0
85.5,-13.1,NYM,0.9
85.6,-17.3,NYM,0
90.3,18,NYM,0.9
80,69,NYM,0
100.1,20.6,NYM,0
104,3,NYM,0.9
49.1,-20,NYM,0.9
66.4,2,NYM,0
92.7,-4,NYM,0
76.2,-33,NYM,0
90.1,-20,NYM,0
76.6,37,NYM,0
91.6,51,NYM,0
73.9,1.6,NYM,0.9
81,-31,NYM,0
111.4,8,NYM,0
98.2,-31.7,NYM,0
82,12,NYM,0.9
80,69,NYM,0
92.9,33,NYM,0
69.5,22,NYM,0.9
82.9,-20.7,NYM,0
83.5,26,NYM,0
102.5,0,NYM,0
53.3,-4.7,NYM,0
103.4,4,NYM,1.25
109.3,-16.1,NYM,0
83.4,-4,NYM,0
82.9,57,NYM,0
84.4,72,NYM,0
96.9,-6,NYM,0.9
69.9,-22.6,NYM,0
103.3,16,NYM,0.9
91.5,13,NYM,0.9
95.9,2,NYM,0
84.1,21,NYM,0.9
106.5,-11.3,NYM,0
111.4,12,NYM,1.25
92,25,NYM,0
74.4,33.6,NYM,0
76.3,-25.3,NYM,0
82.9,-20.7,NYM,0
73.3,36.4,NYM,0
70.5,26.6,NYM,0.9
80.6,6,NYM,0
98.6,8,NYM,0.9
74.8,-18,NYM,0
98.2,5.4,NYM,0.9
98.8,32,NYM,0
90.3,-17.3,NYM,0.9
80.2,21,NYM,0.9
96.9,29.1,NYM,0
65.1,-5.4,NYM,0
88,-21.6,NYM,0
93.3,14.6,NYM,0.9
80.5,44,NYM,0
79,70,NYM,0
88.7,-5.8,NYM,0
84.2,3.4,NYM,1.25
80.2,24,NYM,0
74.8,-32,NYM,0
101.9,35,NYM,2
87.5,7,NYM,0
70.6,-20,NYM,0
89.4,68,NYM,0
89.4,-1,NYM,0.9
82.6,39,NYM,0
87.1,-30,NYM,0
97.8,22.5,NYM,1.25
85.7,-12,NYM,0
94.1,18.5,NYM,0
83.7,32,NYM,0
80.1,80,NYM,0
54.9,-48,NYM,0
91.2,-23.2,NYM,0
90.6,29,NYM,0
97.1,12,NYM,0.9
99.3,44,NYM,0
79.5,35.7,NYM,0
74.4,-38,NYM,0
97.4,26.3,NYM,1.25
100,6.9,NYM,0.9
102.7,23,NYM,0
68.4,62.8,NYM,0
111.1,11,NYM,0.9
101.5,-7.8,NYM,0.9
77.9,-44,NYM,0
77.8,66.9,NYM,0
81.9,39.2,NYM,0
79.4,10.6,NYM,0.9
105.5,2.7,NYM,0.9
86.1,43.7,NYM,0
70.1,24.3,NYM,0.9
100.8,-28.8,NYM,0
41,-39,NYM,0
101.3,20,NYM,0
106.6,35.1,NYM,2
114.4,8,NYM,1.25
97.7,60,NYM,0
63.9,-51.5,NYM,0.9
75.1,-43.6,NYM,0
94.1,24,NYM,0.9
73,-8.2,NYM,0
105.2,20,NYM,1.25
82.2,23,NYM,0
83.4,26,NYM,0.9
89.2,34.3,NYM,0
98.6,-5,NYM,0
89.6,51,NYM,0
103.7,-4.5,NYM,0
101.6,23,NYM,2
85,13,NYM,0.9
95.7,1,NYM,0
81.4,27.4,NYM,0
103.3,25,NYM,2
102.1,45,NYM,0
83.4,8,NYM,0.9
91.7,-5,NYM,0.9
98.9,26,NYM,0
84.2,28,NYM,0
94,29.5,NYM,2
97.4,12,NYM,0.9
100.4,-24,NYM,0
92,-32.8,NYM,0
63.5,16.7,NYM,0
98.6,5.4,NYM,0.9
94.4,46,NYM,0
71.3,-11,NYM,0
100.4,20.7,NYM,0
78.3,-24,NYM,0
103.4,-8.4,NYM,0.9
82.8,8.3,NYM,0.9
93.9,59,NYM,0
80,4.1,NYM,1.25
94.1,32,NYM,0
93.4,-13.8,NYM,0.9
87.7,41.2,NYM,0
90,31,NYM,0
68.3,15,NYM,0.9
85.8,15,NYM,1.25
70,1,NYM,0
105.3,7.8,NYM,0.9
90.1,7,NYM,0
98.9,-3.6,NYM,0
50.7,3,NYM,0.9
93.6,8,NYM,0.9
70.6,20,NYM,0.9
106.8,32,NYM,2
84.7,20.6,NYM,0
88.9,-7,NYM,0
105,35.5,NYM,2
103.9,13.8,NYM,0.9
91.2,19,NYM,0.9
102.9,8,NYM,0
67.4,22.2,NYM,0.9
99.1,2,NYM,0
95.1,38,NYM,0
95.8,55,NYM,0
83.8,52,NYM,0
102.7,14,NYM,0.9
61.5,22.5,NYM,0
62,-13,NYM,0
80.7,79.5,NYM,0
73.7,-19,NYM,0
92.3,14,NYM,0.9
95.7,23,NYM,0
99.7,-5,NYM,0
103.6,1.1,NYM,0.9
84.6,35,NYM,0
93.1,13,NYM,0
103.6,15,NYM,0
108.8,13.2,NYM,1.25
94.5,-12,NYM,0
84.2,-27,NYM,0
105.8,39.5,NYM,0
73.6,10,NYM,1.25
94.8,64,NYM,0
102,4,NYM,0.9
98.6,-11,NYM,0
59.9,0,NYM,0
96.8,28.7,NYM,0
75.3,-32,NYM,0.9
101.8,16,NYM,0.9
106.1,2,NYM,0
94.5,43,NYM,0
60.4,-40,NYM,0
72.3,-48.3,NYM,0
101.6,20,NYM,1.25
51.9,-59,NYM,0
101.6,7,NYM,0
77,-30.2,NYM,0.9
86.9,36,NYM,0
93,-0.1,NYM,0.9
90.7,42,NYM,0
90.9,61,NYM,0
82.4,53.7,NYM,0
109.6,10.4,NYM,0.9
113.4,12.7,NYM,0.9
82.8,11.4,NYM,0
91.9,27,NYM,0
54.9,-15,NYM,0
91.9,-15,NYM,0
104.6,22,NYM,2
83.3,38.4,NYM,0
85.9,53,NYM,0
74.6,-21,NYM,0
77.5,15.2,NYM,0
74.7,40,NYM,0
92.4,12,NYM,0
69.7,-34,NYM,0
61.3,-45,NYM,0
100.6,13,NYM,0.9
99.7,8.3,NYM,0.9
77.9,-33,NYM,0
96.1,-3,NYM,0
85.7,-25.7,NYM,0
78.8,70,NYM,0
97.9,-22.9,NYM,0
54.2,-33.7,NYM,0
79.3,-10.2,NYM,0
58.8,-57,NYM,0.9
95.5,32.6,NYM,1.25
71.1,41.6,NYM,0
100.6,6,NYM,0
82.9,-20.7,NYM,0
97.9,18,NYM,0
80,69,NYM,0
89.8,-8.4,NYM,0.9
88,-17,NYM,0.9
99.5,15,NYM,0.9
95.8,-9.3,NYM,1.25
90.1,0,NYM,0
101.9,47,NYM,0
98.9,-3,NYM,0
85.5,62,NYM,0
93.3,2.8,NYM,0
82.9,-20.7,NYM,0
82.9,-20.7,NYM,0
73.7,-1,NYM,0
90.3,-17.3,NYM,0.9
92,16.3,NYM,0.9
105.1,-5.6,NYM,0
92,-23,NYM,0
80,69,NYM,0
93,11,NYM,0
108.6,14.7,NYM,0
80,28.5,NYM,0.9
82.9,-20.7,NYM,0
88.7,-22.2,NYM,0
93.4,79,NYM,0
41,-39,NYM,0
76.2,-3.1,NYM,0
101.8,-1.8,NYM,0.9
104.3,9.7,NYM,0.9
55,63,NYM,0
90,-26,NYM,0
77.7,-36.4,NYM,0
76,33,NYM,0
74.7,36,NYM,0
34.8,-39,NYM,0
82,30,NYM,0
96.8,33.5,NYM,0
90,43.3,NYM,0
77.3,-27,NYM,0
94.2,-29.4,NYM,0
101,11,NYM,0.9
97.5,-38,NYM,0
89.2,-12.9,NYM,0.9
95.5,0.4,NYM,0.9
95.8,13.3,NYM,0.9
85.2,3,NYM,0
80.4,-2,NYM,0
77.6,7.5,NYM,0
101.3,25,NYM,0
95.8,4,NYM,0.9
104.4,-5.8,NYM,0.9
74.5,-9,NYM,0
104.6,-8,NYM,0.9
69.1,0.7,NYM,0
96.4,6.9,NYM,0
101.5,4.7,NYM,0
113.9,9,NYM,1.25
84.4,38.4,NYM,0
84.5,7,NYM,0
69.9,22.1,NYM,0.9
104,35,NYM,0
90,-5,NYM,0
84,74,NYM,0
82.9,-20.7,NYM,0
69.2,68,NYM,0
95.5,0,NYM,0.9
67.7,-24,NYM,0
99.4,44.7,NYM,0
98.7,45,NYM,0
84.2,-23,NYM,0
85.5,0.4,NYM,0.9
74.5,-48,NYM,0
98.2,19,NYM,1.25
101.6,19,NYM,0
61.3,27,NYM,0.9
102.8,-13,NYM,0
104.7,31.8,NYM,2
67.9,7,NYM,0.9
65.6,-7,NYM,0
99.4,0.6,NYM,0
111.8,2,NYM,0.9
55.6,-71,NYM,0
76.6,11.2,NYM,0.9
95.2,-2,NYM,0.9
112.2,20,NYM,2
92.9,19.9,NYM,0
65,-51,NYM,0.9
99.2,33.3,NYM,2
78,36,NYM,0
85.2,7,NYM,0
81.9,31,NYM,0
85.2,52.7,NYM,0
97.7,35.5,NYM,0
70.7,-18.8,NYM,0
97.5,-27,NYM,0
81.3,-20,NYM,0.9
96.9,28.3,NYM,0
76,-16,NYM,0
88.9,61.6,NYM,0
101.2,-1,NYM,0
101.2,0,NYM,0
104.2,0,NYM,0.9
97.8,29,NYM,2
100.7,50,NYM,0
80,19.8,NYM,0.9
63.2,57.1,NYM,0
101.3,-16,NYM,0
96.8,23.5,NYM,0
98.7,-5.1,NYM,0
113.5,17,NYM,2
105.4,31,NYM,2
88.8,24,NYM,0
105.6,-2.7,NYM,0
87.2,-14.4,NYM,0
59.8,-57,NYM,0
90.1,13,NYM,0.9
90.4,0.9,NYM,0.9
93.2,55,NYM,0
94.4,7,NYM,0.9
97.3,29,NYM,1.25
98.4,-8.2,NYM,0
NA,NA,NYM,0
99.9,-16.7,NYM,0
100,22.6,NYM,0
94,23.3,NYM,0
106.5,22.1,NYM,2
102.8,17,NYM,0
59.4,6.9,NYM,0
82.2,27.1,NYM,0
110.5,23,NYM,2
107.2,23,NYM,1.25
72.1,9.4,NYM,0
86.5,5,NYM,0.9
82.9,-20.7,NYM,0
80,69,NYM,0
64.9,-12,NYM,0
95.5,47.7,NYM,0
94.2,35,NYM,0
73.3,16.4,NYM,0.9
78.7,-3,NYM,0.9
97.2,-2,NYM,0.9
92.4,61,NYM,0
90.6,-9,NYM,0.9
72.6,59.7,NYM,0.9
74.5,-24.2,NYM,0
72.5,14,NYM,0
70.6,-27.8,NYM,0
106.8,31.9,NYM,2
69.7,18,NYM,0.9
98.4,26.1,NYM,1.25
80,69,NYM,0
95.2,13,NYM,0.9
59.9,-25,NYM,0
98.2,31.9,NYM,2
102,14,NYM,0.9
92.6,-19,NYM,0
94.1,12,NYM,0.9
78,-69,NYM,0
99.2,27,NYM,2
98,58.5,NYM,0
106.1,4,NYM,0
106,-9.5,NYM,0
90.5,11,NYM,0
94.5,36.9,NYM,2
74.7,5,NYM,0.9
94.8,34.1,NYM,0
105,-8.2,NYM,0
88.5,20.6,NYM,0
82.1,-23.7,NYM,0
84.6,22.3,NYM,0
80,69,NYM,0
89.4,10,NYM,0
85.9,30,NYM,0
53.5,-52.8,NYM,0
53.1,-9.1,NYM,0.9
102.5,-5.9,NYM,0
81.1,-53.8,NYM,0
71,16,NYM,0.9
62.3,6.4,NYM,0
72.4,34,NYM,0.9
103.5,-6.4,NYM,0
83,35.6,NYM,0
98.6,30,NYM,2
107.2,-19,NYM,0
31,41.3,NYM,0
95,4.7,NYM,0.9
69.4,4,NYM,0
104,-2.8,NYM,0
90,14,NYM,0.9
72.2,0,NYM,0
105,18.9,NYM,0.9
100.2,32,NYM,0
90.6,-7,NYM,0
90.3,11.4,NYM,0.9
102,47,NYM,0
79.1,-13.7,NYM,0
64.2,2.9,NYM,0
103.3,-14,NYM,0
84.3,-15.9,NYM,0
89,-11.1,NYM,0
87.9,52.8,NYM,0
90.4,56.5,NYM,0
75.1,50.1,NYM,0
96.1,20,NYM,0
88.1,-4.1,NYM,0.9
78.3,-27.9,NYM,0
91,5,NYM,0.9
98.6,16,NYM,0
101.8,6.3,NYM,0.9
82.7,59,NYM,0
75.5,39,NYM,0
102,-15.5,NYM,0.9
86.4,44,NYM,0
91.5,47,NYM,0
65.8,-20.4,NYM,0
73.5,7,NYM,0
99,42.9,NYM,0
54.9,32,NYM,0
88.3,6,NYM,0
68.6,48.3,NYM,0
80.6,13.4,NYM,0.9
101.3,13,NYM,1.25
98.3,15,NYM,0
75,-2,NYM,0.9
90.3,-25.3,NYM,0
88.4,47.3,NYM,0
102.4,8.2,NYM,0.9
90.8,-4.5,NYM,0.9
105,29,NYM,2
77.9,51,NYM,0
85,4.7,NYM,0.9
84.7,81,NYM,0
86.9,5,NYM,0.9
91.2,8,NYM,0.9
100.6,-8,NYM,0
70.2,44.9,NYM,0
103.2,40,NYM,2
103,29,NYM,0
98.7,-2.7,NYM,0.9
95.3,-11.4,NYM,0
102.3,17,NYM,1.25
80.1,-11.2,NYM,0
95.5,27,NYM,0
63.9,-27,NYM,0
73.2,-21,NYM,0.9
83.2,37.1,NYM,0
54.3,14,NYM,0
61,-16.3,NYM,0
93.7,6.3,NYM,0
79.5,-17.2,NYM,0
103.5,-22,NYM,0
80,69,NYM,0
104.9,16,NYM,1.25
96.1,51,NYM,0
91,45,NYM,0
96.1,-4,NYM,0
66.2,6,NYM,0
97.7,4,NYM,0.9
88.7,33.4,NYM,0
94.1,24,NYM,0
78.7,11,NYM,0
71.1,58,NYM,0
77.6,25,NYM,0.9
45.1,-76,NYM,0
80.4,-8.7,NYM,0
91,57,NYM,0
60.6,-33,NYM,0
102.9,-4.2,NYM,0.9
72.7,-39,NYM,0
79.7,29,NYM,0
89.9,7.3,NYM,0.9
90.3,41,NYM,1.25
76.7,-36.2,NYM,0
97.5,-6,NYM,0
98.7,38,NYM,0
103.1,15,NYM,0.9
107.1,20,NYM,0
54.2,-77.4,NYM,0
102.1,-14,NYM,0.9
76.1,41,NYM,0
107.9,13.3,NYM,0
52.1,-34,NYM,0
109.6,40.2,NYM,2
74.9,-38.7,NYM,0.9
49.6,-77,NYM,0
77.3,-39.5,NYM,0
94.9,50,NYM,0
82.9,-20.7,NYM,0
94,29.7,NYM,0
81.7,-20.4,NYM,0
89.6,55,NYM,0
100.2,30.5,NYM,0
104.8,9,NYM,0
67.8,-9,NYM,0
97.6,-19.2,NYM,0
80.4,-29.5,NYM,0
92.3,52,NYM,0
86.6,5.3,NYM,0
107,11.6,NYM,0
75.1,69,NYM,0
91.9,6.7,NYM,0.9
109.5,5,NYM,0
78.3,55,NYM,0.9
89.9,47,NYM,0
100.7,5,NYM,0.9
85.1,26.6,NYM,0
92,12.4,NYM,0.9
85,-12,NYM,0
75.9,-14,NYM,0
79.7,70,NYM,0
65.2,9.1,NYM,0.9
85.2,5,NYM,0.9
97,41.9,NYM,0
105.2,33.9,NYM,2
70,10.1,NYM,0
88.5,29.4,NYM,0
72.8,5,NYM,0
95.3,1,NYM,0.9
94.7,3,NYM,0.9
87.4,-28.5,NYM,0
98.2,12.3,NYM,0.9
104.3,-3.3,NYM,0.9
95.2,3.5,NYM,1.25
91.9,13.4,NYM,0.9
77.8,7.1,NYM,0
96.4,43,NYM,0
102.6,11.8,NYM,0.9
104.8,-24,NYM,0
67.7,60,NYM,0
96.5,3.8,NYM,0
77.5,36.7,NYM,0
102.9,30.7,NYM,0.9
63.1,-52,NYM,0
91.4,-19,NYM,0
86.3,38,NYM,0
36.6,-59,NYM,0
100.6,-7.2,NYM,0
95.2,-4.4,NYM,0
96.7,15.9,NYM,0
84.7,10.8,NYM,0
88.2,4,NYM,0.9
85.7,10,NYM,0
104.5,27.2,NYM,2
95.4,-3.1,NYM,0.9
100.1,35,NYM,2
92.5,-24,NYM,0
90.2,13,NYM,0.9
89.4,16,NYM,0.9
99.5,27.7,NYM,1.25
87.2,50,NYM,0
93.8,28.6,NYM,0
54.3,-82.4,NYM,0
100.1,16.5,NYM,1.25
92.1,-23,NYM,0
73.5,-20.4,NYM,0
92.8,26,NYM,1.25
91,85.3,NYM,0
94.1,34.1,NYM,0
92.3,57,NYM,0
99.3,26.1,NYM,0
98.1,60.6,NYM,0
92.3,43.9,NYM,0
72.5,23,NYM,0.9
91.7,19,NYM,0
91.4,13.3,NYM,0.9
94.6,47,NYM,0
97.8,44,NYM,0
90.5,30.4,NYM,0
95.2,39.8,NYM,0
64.5,-41.5,NYM,0
93.2,19,NYM,0
65.4,-10.7,NYM,0.9
84.6,-24,NYM,0.9
88.6,-1,NYM,0
100,31.6,NYM,2
81.9,49,NYM,0
97.5,11,NYM,1.25
85.1,14,NYM,0.9
94.9,-25.8,NYM,0
103.1,1,NYM,0
99.3,-5,NYM,0
59.3,-50.7,NYM,0
111.5,48.2,NYM,2
51.4,-38.9,NYM,0
44.5,30.5,NYM,0
51.4,7,NYM,0
42.9,-50,NYM,0
103.4,8.5,NYM,1.25
105.5,-2,NYM,0.9
91.7,21,NYM,0
100.6,13.8,NYM,1.25
103.6,-15,NYM,0
76.7,-14.5,NYM,0.9
71.2,-57.4,NYM,0
103.5,1.1,NYM,0
69.6,-35,NYM,0
82.9,-20.7,NYM,0
100.6,15.2,NYM,0.9
106.9,-9,NYM,0
95.1,2,NYM,0
56.3,-47.9,NYM,0
81.5,38,NYM,0
77.6,9,NYM,0
98.5,57,NYM,0
70.7,-38.1,NYM,0
69.9,2.5,NYM,0
89.9,-17,NYM,0
98.9,-9,NYM,0.9
83.4,24.5,NYM,0
73.5,-23,NYM,0
95.3,21.8,NYM,0
102.1,15,NYM,0.9
41,-39,NYM,0
97.7,18,NYM,1.25
78.3,-34.5,NYM,0
106.8,3,NYM,0.9
96.6,0,NYM,0
78.9,-17.3,NYM,0
100.7,7,NYM,1.25
104.1,4.8,NYM,0
84.3,-1,NYM,0
104.8,23,NYM,1.6
97.8,44,NYM,0
60.4,27.4,NYM,0
99.4,18.8,NYM,0
64.3,16,NYM,0
92.7,-3,NYM,0
100,7.9,NYM,0.9
78.5,3.2,NYM,0
102.6,0.9,NYM,0
98.3,38,NYM,0
69,11,NYM,0.9
96.2,32.5,NYM,0
104,0,NYM,0
73,-8,NYM,0
100.8,29.2,NYM,2
43.3,-48,NYM,0
80.4,32,NYM,0
70.7,24.2,NYM,0.9
97.7,-12,NYM,0
85.6,74.1,NYM,0
98,-16.4,NYM,0
58.4,-55,NYM,0
74.9,9.1,NYM,0.9
60,-32,NYM,0
104.1,-1,NYM,0.9
88.2,30,NYM,0
83.7,14.2,NYM,0.9
98.1,29,NYM,2
99.6,11,NYM,0.9
91,-12,NYM,0
78.1,27.8,NYM,0
106.8,-1.7,NYM,0
75.7,58,NYM,0
106.5,8.2,NYM,0.9
100,38.2,NYM,0
110.1,16,NYM,1.25
70.8,-38.2,NYM,0
60,39,NYM,0
109.1,35.6,NYM,2
67.8,18,NYM,0
81.1,-11,NYM,0
72.4,-35,NYM,0
86.9,31,NYM,0
109,10,NYM,1.25
66.1,-49,NYM,0
90,-37,NYM,0
111.3,23.1,NYM,2
80,69,NYM,0
42.1,-36,NYM,0
97.5,4,NYM,0
80.1,12,NYM,1.25
80.6,5.9,NYM,0.9
74,28.5,NYM,0.9
97.1,0.5,NYM,0.9
91.7,26.6,NYM,0
75.4,-23.1,NYM,0
75.1,25.6,NYM,1.25
69.5,70,NYM,0
88.2,21,NYM,0
89.7,44.9,NYM,0
103,-4.9,NYM,0
85.8,28,NYM,0
89.5,45,NYM,0
71.4,78,NYM,0
68.2,-20.7,NYM,0
54.6,-64,NYM,0
77.7,-1.1,NYM,0.9
106.4,-4.8,NYM,0.9
101.1,1.6,NYM,0
88.7,35,NYM,0
87.5,56,NYM,0
85.5,30.9,NYM,0
91.4,-1,NYM,0
77.3,60,NYM,0
93.8,24,NYM,0
95.4,50,NYM,0
90.4,-28,NYM,0
95.3,-14,NYM,0
